"","x"
"1154",-1716.64336912179
"1155",-1714.7533502902
"1156",-1713.56938767444
"1157",-1713.56938767444
"1158",-1714.17425723479
"1159",-1714.35704122666
"1160",-1714.35704122666
"1161",-1714.35704122666
"1162",-1714.35704122666
"1163",-1713.66228995759
"1164",-1713.66228995759
"1165",-1713.66228995759
"1166",-1713.66228995759
"1167",-1713.66228995759
"1168",-1716.77201026129
"1169",-1716.77201026129
"1170",-1713.9369114353
"1171",-1713.9369114353
"1172",-1713.9369114353
"1173",-1713.7892000858
"1174",-1713.7892000858
"1175",-1713.7892000858
"1176",-1713.7892000858
"1177",-1713.7892000858
"1178",-1713.7892000858
"1179",-1713.7892000858
"1180",-1713.59731520642
"1181",-1713.59731520642
"1182",-1713.59731520642
"1183",-1713.59731520642
"1184",-1713.59731520642
"1185",-1713.59731520642
"1186",-1713.59731520642
"1187",-1713.59731520642
"1188",-1713.59731520642
"1189",-1713.5383105064
"1190",-1713.5383105064
"1191",-1713.5383105064
"1192",-1713.5383105064
"1193",-1713.70843603229
"1194",-1713.70843603229
"1195",-1713.6280749821
"1196",-1713.80183680048
"1197",-1714.08903098489
"1198",-1714.35046285127
"1199",-1714.35046285127
"1200",-1714.57331319806
"1201",-1714.57331319806
"1202",-1714.57331319806
"1203",-1714.57331319806
"1204",-1714.57331319806
"1205",-1714.57331319806
"1206",-1714.57331319806
"1207",-1714.57331319806
"1208",-1714.57331319806
"1209",-1714.57331319806
"1210",-1714.15322286011
"1211",-1714.15322286011
"1212",-1714.15322286011
"1213",-1714.15322286011
"1214",-1714.15322286011
"1215",-1714.15322286011
"1216",-1714.15322286011
"1217",-1714.15322286011
"1218",-1714.15322286011
"1219",-1714.15322286011
"1220",-1714.15322286011
"1221",-1714.15322286011
"1222",-1714.18305141647
"1223",-1714.18305141647
"1224",-1714.18305141647
"1225",-1714.18305141647
"1226",-1714.18305141647
"1227",-1714.18305141647
"1228",-1714.18305141647
"1229",-1714.18305141647
"1230",-1713.68798765952
"1231",-1713.68798765952
"1232",-1713.68798765952
"1233",-1713.68798765952
"1234",-1713.67793642669
"1235",-1713.67793642669
"1236",-1713.67793642669
"1237",-1713.55380992994
"1238",-1713.56679430191
"1239",-1713.53763066913
"1240",-1713.82517520285
"1241",-1713.82517520285
"1242",-1713.82517520285
"1243",-1714.15239607369
"1244",-1714.15239607369
"1245",-1714.15239607369
"1246",-1714.15239607369
"1247",-1714.15239607369
"1248",-1714.15239607369
"1249",-1714.15239607369
"1250",-1714.15239607369
"1251",-1714.05806736408
"1252",-1714.05806736408
"1253",-1714.05806736408
"1254",-1714.05806736408
"1255",-1714.05806736408
"1256",-1713.73736307805
"1257",-1713.73736307805
"1258",-1713.5597676556
"1259",-1713.5597676556
"1260",-1713.5597676556
"1261",-1713.5597676556
"1262",-1713.5597676556
"1263",-1713.6105312634
"1264",-1713.6105312634
"1265",-1713.6105312634
"1266",-1713.6105312634
"1267",-1713.6105312634
"1268",-1713.6105312634
"1269",-1713.6105312634
"1270",-1713.6105312634
"1271",-1713.6105312634
"1272",-1713.6105312634
"1273",-1713.6105312634
"1274",-1713.6105312634
"1275",-1713.74123382173
"1276",-1714.42014745803
"1277",-1714.42014745803
"1278",-1714.42014745803
"1279",-1714.42014745803
"1280",-1714.05982119458
"1281",-1714.05982119458
"1282",-1713.77589112789
"1283",-1713.77589112789
"1284",-1713.77589112789
"1285",-1713.77589112789
"1286",-1713.77589112789
"1287",-1713.77589112789
"1288",-1713.77589112789
"1289",-1713.77589112789
"1290",-1713.77589112789
"1291",-1713.77589112789
"1292",-1713.77589112789
"1293",-1713.77589112789
"1294",-1713.77589112789
"1295",-1713.77589112789
"1296",-1713.77589112789
"1297",-1713.77589112789
"1298",-1713.77589112789
"1299",-1713.77589112789
"1300",-1713.77589112789
"1301",-1713.72322605075
"1302",-1713.91754174271
"1303",-1713.63225645853
"1304",-1713.63225645853
"1305",-1713.63225645853
"1306",-1713.63225645853
"1307",-1713.63225645853
"1308",-1714.34263109568
"1309",-1714.34263109568
"1310",-1714.7533502902
"1311",-1714.7533502902
"1312",-1714.17541626793
"1313",-1713.78909626101
"1314",-1713.78909626101
"1315",-1713.72402656949
"1316",-1714.48227593433
"1317",-1714.48227593433
"1318",-1714.48227593433
"1319",-1714.48227593433
"1320",-1714.48227593433
"1321",-1714.48227593433
"1322",-1714.48227593433
"1323",-1714.59876550269
"1324",-1714.59876550269
"1325",-1714.59876550269
"1326",-1714.59876550269
"1327",-1714.35529514594
"1328",-1714.35529514594
"1329",-1714.35529514594
"1330",-1714.54263798766
"1331",-1714.36996908087
"1332",-1714.36996908087
"1333",-1714.36583429593
"1334",-1714.36583429593
"1335",-1714.21414114731
"1336",-1714.21414114731
"1337",-1714.21414114731
"1338",-1714.21414114731
"1339",-1715.43793686819
"1340",-1715.43793686819
"1341",-1716.36265335175
"1342",-1716.36265335175
"1343",-1716.36265335175
"1344",-1714.59876550269
"1345",-1714.59876550269
"1346",-1714.59876550269
"1347",-1716.11342502822
"1348",-1716.11342502822
"1349",-1715.53207543755
"1350",-1715.53207543755
"1351",-1714.27310106177
"1352",-1714.82074044339
"1353",-1714.82074044339
"1354",-1713.7525615877
"1355",-1713.7525615877
"1356",-1713.7525615877
"1357",-1713.7525615877
"1358",-1713.82733558154
"1359",-1713.82733558154
"1360",-1713.82733558154
"1361",-1713.82733558154
"1362",-1713.82733558154
"1363",-1713.82733558154
"1364",-1713.82733558154
"1365",-1713.82733558154
"1366",-1713.82733558154
"1367",-1713.59731520642
"1368",-1714.40444158632
"1369",-1714.40444158632
"1370",-1715.68621755326
"1371",-1713.70365761527
"1372",-1713.70365761527
"1373",-1713.70365761527
"1374",-1713.70365761527
"1375",-1713.70365761527
"1376",-1713.70365761527
"1377",-1713.70365761527
"1378",-1713.70365761527
"1379",-1713.70365761527
"1380",-1713.70365761527
"1381",-1713.70365761527
"1382",-1713.70365761527
"1383",-1713.79904716203
"1384",-1713.79904716203
"1385",-1713.79904716203
"1386",-1713.79904716203
"1387",-1713.79193052929
"1388",-1713.79193052929
"1389",-1713.80183680048
"1390",-1713.80183680048
"1391",-1713.80183680048
"1392",-1713.80183680048
"1393",-1713.80183680048
"1394",-1713.80183680048
"1395",-1713.80183680048
"1396",-1713.61748007079
"1397",-1713.61748007079
"1398",-1713.61748007079
"1399",-1714.49882338748
"1400",-1713.77634057055
"1401",-1713.77634057055
"1402",-1714.69419099507
"1403",-1716.50150333011
"1404",-1713.50533889202
"1405",-1713.50533889202
"1406",-1713.50533889202
"1407",-1713.50533889202
"1408",-1713.50533889202
"1409",-1713.50533889202
"1410",-1713.50533889202
"1411",-1713.50533889202
"1412",-1713.79014842879
"1413",-1713.79014842879
"1414",-1713.57563544205
"1415",-1713.57563544205
"1416",-1713.57563544205
"1417",-1713.57563544205
"1418",-1713.57563544205
"1419",-1713.57563544205
"1420",-1713.57563544205
"1421",-1713.57563544205
"1422",-1713.57563544205
"1423",-1713.91253016488
"1424",-1713.91253016488
"1425",-1713.91253016488
"1426",-1713.91253016488
"1427",-1713.91253016488
"1428",-1713.61941175314
"1429",-1713.61941175314
"1430",-1713.61941175314
"1431",-1713.61941175314
"1432",-1713.61941175314
"1433",-1713.61941175314
"1434",-1714.25265877017
"1435",-1714.25265877017
"1436",-1713.88157400463
"1437",-1714.6257659906
"1438",-1714.91739432387
"1439",-1714.91739432387
"1440",-1714.91739432387
"1441",-1714.91739432387
"1442",-1714.91739432387
"1443",-1714.91739432387
"1444",-1714.91739432387
"1445",-1715.13645057191
"1446",-1715.37160712943
"1447",-1715.37160712943
"1448",-1715.37160712943
"1449",-1715.73613438095
"1450",-1715.73613438095
"1451",-1715.32851366653
"1452",-1713.81897661852
"1453",-1713.81897661852
"1454",-1713.81897661852
"1455",-1713.52116944987
"1456",-1713.52116944987
"1457",-1714.37442640492
"1458",-1714.37442640492
"1459",-1714.37442640492
"1460",-1714.37442640492
"1461",-1714.37442640492
"1462",-1713.74123382173
"1463",-1713.68798765952
"1464",-1713.68798765952
"1465",-1715.27559806019
"1466",-1713.84855164218
"1467",-1713.84855164218
"1468",-1715.14680081271
"1469",-1714.18305141647
"1470",-1714.12204579038
"1471",-1713.50533889202
"1472",-1713.91807842785
"1473",-1714.39463284369
"1474",-1714.39463284369
"1475",-1714.39463284369
"1476",-1714.39463284369
"1477",-1714.39463284369
"1478",-1714.39463284369
"1479",-1714.39463284369
"1480",-1713.59896475234
"1481",-1713.59896475234
"1482",-1713.59896475234
"1483",-1713.59896475234
"1484",-1713.59896475234
"1485",-1713.59896475234
"1486",-1713.59896475234
"1487",-1713.59896475234
"1488",-1713.8261625098
"1489",-1713.8261625098
"1490",-1713.8261625098
"1491",-1713.8261625098
"1492",-1713.8261625098
"1493",-1713.8261625098
"1494",-1713.8261625098
"1495",-1713.8261625098
"1496",-1713.8261625098
"1497",-1713.8261625098
"1498",-1713.8261625098
"1499",-1713.8261625098
"1500",-1713.8261625098
"1501",-1713.8261625098
"1502",-1713.8261625098
"1503",-1713.8261625098
"1504",-1713.8261625098
"1505",-1713.60232031744
"1506",-1713.60232031744
"1507",-1713.60232031744
"1508",-1714.46103772193
"1509",-1714.46103772193
"1510",-1714.46103772193
"1511",-1714.46103772193
"1512",-1714.08744085641
"1513",-1713.68798765952
"1514",-1713.68798765952
"1515",-1713.68798765952
"1516",-1713.68798765952
"1517",-1713.68798765952
"1518",-1713.55532534165
"1519",-1714.72732753512
"1520",-1713.78909626101
"1521",-1713.78909626101
"1522",-1713.78909626101
"1523",-1713.78909626101
"1524",-1715.05375629702
"1525",-1713.69564089582
"1526",-1713.69564089582
"1527",-1713.69564089582
"1528",-1713.69564089582
"1529",-1713.71258650961
"1530",-1713.71258650961
"1531",-1713.71258650961
"1532",-1713.7525615877
"1533",-1713.89909589788
"1534",-1714.01156926404
"1535",-1713.91253016488
"1536",-1714.5317380243
"1537",-1714.5317380243
"1538",-1714.5317380243
"1539",-1713.5597676556
"1540",-1713.65258125755
"1541",-1713.65258125755
"1542",-1713.65258125755
"1543",-1713.65258125755
"1544",-1713.65258125755
"1545",-1713.65258125755
"1546",-1713.65258125755
"1547",-1713.65258125755
"1548",-1713.65258125755
"1549",-1713.65258125755
"1550",-1713.66228995759
"1551",-1713.66228995759
"1552",-1713.66228995759
"1553",-1713.71843771846
"1554",-1713.71843771846
"1555",-1713.71843771846
"1556",-1713.71843771846
"1557",-1713.71843771846
"1558",-1713.93899149068
"1559",-1713.70098442373
"1560",-1713.70098442373
"1561",-1714.17335851263
"1562",-1714.04604473591
"1563",-1714.04604473591
"1564",-1715.01258231706
"1565",-1714.17088098631
"1566",-1714.17088098631
"1567",-1714.08909458499
"1568",-1713.85902315032
"1569",-1713.85902315032
"1570",-1713.85902315032
"1571",-1713.85902315032
"1572",-1713.85902315032
"1573",-1713.97461453048
"1574",-1714.76951107761
"1575",-1714.35627784011
"1576",-1714.35627784011
"1577",-1713.63980577363
"1578",-1713.63980577363
"1579",-1713.63980577363
"1580",-1713.62186927094
"1581",-1713.62186927094
"1582",-1713.62186927094
"1583",-1713.62186927094
"1584",-1713.62186927094
"1585",-1713.62186927094
"1586",-1713.62186927094
"1587",-1713.62186927094
"1588",-1713.62186927094
"1589",-1713.62186927094
"1590",-1713.62186927094
"1591",-1713.62186927094
"1592",-1713.62186927094
"1593",-1713.62186927094
"1594",-1713.62186927094
"1595",-1713.62186927094
"1596",-1713.62186927094
"1597",-1713.84220220044
"1598",-1713.84220220044
"1599",-1713.84220220044
"1600",-1713.84220220044
"1601",-1713.91253016488
"1602",-1713.91253016488
"1603",-1713.91253016488
"1604",-1713.91253016488
"1605",-1713.91253016488
"1606",-1713.91253016488
"1607",-1713.77721951409
"1608",-1713.77721951409
"1609",-1713.77721951409
"1610",-1713.77721951409
"1611",-1713.77721951409
"1612",-1713.80467093527
"1613",-1715.52106774855
"1614",-1715.52106774855
"1615",-1715.52106774855
"1616",-1715.52106774855
"1617",-1715.52106774855
"1618",-1715.52106774855
"1619",-1715.52106774855
"1620",-1714.37442640492
"1621",-1714.37442640492
"1622",-1714.37442640492
"1623",-1714.37442640492
"1624",-1715.10744219427
"1625",-1715.10744219427
"1626",-1713.72081421585
"1627",-1713.72081421585
"1628",-1713.72081421585
"1629",-1713.72081421585
"1630",-1713.64354222737
"1631",-1713.64354222737
"1632",-1713.64354222737
"1633",-1713.64354222737
"1634",-1713.64354222737
"1635",-1713.87628221854
"1636",-1713.59731520642
"1637",-1713.59731520642
"1638",-1713.59731520642
"1639",-1713.59731520642
"1640",-1713.59731520642
"1641",-1713.59731520642
"1642",-1713.59731520642
"1643",-1713.59731520642
"1644",-1713.6360176374
"1645",-1713.6360176374
"1646",-1714.4126706942
"1647",-1713.83620063105
"1648",-1713.83620063105
"1649",-1713.83620063105
"1650",-1713.83620063105
"1651",-1713.83620063105
"1652",-1715.82847029991
"1653",-1713.86136782542
"1654",-1713.86136782542
"1655",-1713.86136782542
"1656",-1713.86136782542
"1657",-1713.86136782542
"1658",-1713.86136782542
"1659",-1713.86136782542
"1660",-1714.36643877124
"1661",-1713.6780822486
"1662",-1713.6780822486
"1663",-1713.6780822486
"1664",-1713.6780822486
"1665",-1713.6780822486
"1666",-1713.61941175314
"1667",-1713.61941175314
"1668",-1713.62025725768
"1669",-1713.62025725768
"1670",-1714.07368398355
"1671",-1714.07368398355
"1672",-1714.07368398355
"1673",-1714.07368398355
"1674",-1714.07368398355
"1675",-1714.07368398355
"1676",-1714.07368398355
"1677",-1714.07368398355
"1678",-1714.07368398355
"1679",-1714.07368398355
"1680",-1714.07368398355
"1681",-1714.07368398355
"1682",-1714.07368398355
"1683",-1714.01672764269
"1684",-1714.01672764269
"1685",-1714.01672764269
"1686",-1714.01672764269
"1687",-1714.01672764269
"1688",-1714.01672764269
"1689",-1714.01672764269
"1690",-1714.01672764269
"1691",-1714.01672764269
"1692",-1714.01672764269
"1693",-1714.01672764269
"1694",-1714.01672764269
"1695",-1714.01672764269
"1696",-1714.04988043873
"1697",-1714.04988043873
"1698",-1714.04988043873
"1699",-1713.60235756829
"1700",-1713.60235756829
"1701",-1713.60235756829
"1702",-1713.60235756829
"1703",-1713.60235756829
"1704",-1713.60235756829
"1705",-1713.60235756829
"1706",-1713.60235756829
"1707",-1713.60235756829
"1708",-1713.60235756829
"1709",-1713.60235756829
"1710",-1713.60235756829
"1711",-1713.60235756829
"1712",-1713.60235756829
"1713",-1713.60235756829
"1714",-1713.60235756829
"1715",-1713.60235756829
"1716",-1713.5716576921
"1717",-1713.5716576921
"1718",-1713.5716576921
"1719",-1713.5716576921
"1720",-1713.5716576921
"1721",-1713.5716576921
"1722",-1713.5716576921
"1723",-1713.5716576921
"1724",-1713.5716576921
"1725",-1713.5716576921
"1726",-1713.5716576921
"1727",-1713.5716576921
"1728",-1713.5716576921
"1729",-1713.5716576921
"1730",-1713.5716576921
"1731",-1713.5716576921
"1732",-1713.5716576921
"1733",-1713.5716576921
"1734",-1713.5716576921
"1735",-1713.5716576921
"1736",-1713.5716576921
"1737",-1713.5716576921
"1738",-1713.5716576921
"1739",-1713.5716576921
"1740",-1713.5716576921
"1741",-1713.5716576921
"1742",-1713.5716576921
"1743",-1713.5716576921
"1744",-1713.5716576921
"1745",-1713.5716576921
"1746",-1713.5716576921
"1747",-1713.5716576921
"1748",-1714.53690617731
"1749",-1714.55744714696
"1750",-1713.80183680048
"1751",-1713.80183680048
"1752",-1714.15211592476
"1753",-1714.15211592476
"1754",-1713.73426274393
"1755",-1713.73426274393
"1756",-1713.73426274393
"1757",-1714.38042989506
"1758",-1714.38042989506
"1759",-1713.54636960861
"1760",-1713.54636960861
"1761",-1713.54636960861
"1762",-1713.54636960861
"1763",-1713.54636960861
"1764",-1713.54636960861
"1765",-1713.8261625098
"1766",-1713.8261625098
"1767",-1713.8261625098
"1768",-1714.16311829644
"1769",-1713.73426196525
"1770",-1713.70365761527
"1771",-1713.70365761527
"1772",-1713.70365761527
"1773",-1713.70365761527
"1774",-1713.70365761527
"1775",-1713.70365761527
"1776",-1713.70365761527
"1777",-1713.70365761527
"1778",-1713.69627921059
"1779",-1713.69627921059
"1780",-1713.69627921059
"1781",-1714.15322286011
"1782",-1715.48556148197
"1783",-1715.48556148197
"1784",-1715.48556148197
"1785",-1714.59441795111
"1786",-1714.59441795111
"1787",-1714.59441795111
"1788",-1714.18305141647
"1789",-1713.97463519161
"1790",-1713.97463519161
"1791",-1715.12612257929
"1792",-1714.72539278252
"1793",-1714.72539278252
"1794",-1714.72539278252
"1795",-1714.72539278252
"1796",-1714.72539278252
"1797",-1714.72539278252
"1798",-1714.32892783348
"1799",-1714.32892783348
"1800",-1715.74770912383
"1801",-1714.1037028804
"1802",-1714.1037028804
"1803",-1714.1037028804
"1804",-1714.1037028804
"1805",-1714.1037028804
"1806",-1714.1037028804
"1807",-1714.1037028804
"1808",-1714.1037028804
"1809",-1715.1167084005
"1810",-1714.71614465664
"1811",-1714.52515430194
"1812",-1714.52515430194
"1813",-1714.52515430194
"1814",-1714.52515430194
"1815",-1714.52515430194
"1816",-1714.52515430194
"1817",-1714.21538344052
"1818",-1713.81574972199
"1819",-1713.81574972199
"1820",-1713.81574972199
"1821",-1713.81574972199
"1822",-1713.77134388416
"1823",-1713.74225671834
"1824",-1713.74225671834
"1825",-1714.35737177511
"1826",-1713.91754174271
"1827",-1714.77613681193
"1828",-1713.70365761527
"1829",-1713.70365761527
"1830",-1714.79662280635
"1831",-1714.35046285127
"1832",-1714.35046285127
"1833",-1714.35046285127
"1834",-1714.35046285127
"1835",-1714.35046285127
"1836",-1714.35046285127
"1837",-1714.35046285127
"1838",-1713.86136782542
"1839",-1713.86136782542
"1840",-1713.63503995649
"1841",-1713.63503995649
"1842",-1713.89724657082
"1843",-1713.89724657082
"1844",-1713.89724657082
"1845",-1713.89724657082
"1846",-1713.80393321569
"1847",-1713.80393321569
"1848",-1713.80393321569
"1849",-1714.01403126114
"1850",-1713.9369114353
"1851",-1713.9369114353
"1852",-1713.9369114353
"1853",-1713.9369114353
